application_id,applicant_name,email,phone,university,department,cgpa,submission_time,submission_hour,ip_address,device_type,time_to_fill_sec,resume_similarity_score,is_duplicate_email,is_duplicate_phone,apps_from_same_ip_1hr,email_domain_type,label
APP00709,Erin Butler,kristina7563@nust.edu.pk,331622329,SZABIST,Accounting,2.29,27/05/2024 8:40,8,109.79.173.166,Desktop,850,0.482,FALSE,FALSE,1,university,normal
APP00549,James Conrad,pamela73828@nu.edu.pk,315383091,GIK Institute,Accounting,2.45,16/02/2024 20:33,20,64.79.220.233,Mobile,153,0.046,FALSE,FALSE,1,university,normal
APP00833,Benjamin Griffin,austinsamantha@live.com,323447304,Bahria University,Accounting,3.66,28/06/2024 8:38,8,120.47.81.150,Mobile,113,0.545,FALSE,FALSE,5,legit,suspicious
APP00484,Douglas Bryant,christopherwilliamson398@yahoo.com,327043474,PMAS-UAAR,Computer Science,2.04,15/06/2024 14:14,14,159.26.43.254,Desktop,509,0.39,FALSE,FALSE,1,legit,normal
APP00469,Anthony Byrd,vproctor220@iba.edu.pk,335262908,Quaid-i-Azam University,Electrical Engineering,2.85,11/04/2024 8:46,8,89.161.162.88,Tablet,155,0.328,FALSE,FALSE,1,university,normal
APP00025,Glenn Smith,gshepard872@yahoo.com,312149597,NED University,Computer Science,3.28,01/03/2024 14:07,14,14.123.57.69,Mobile,703,0.327,FALSE,FALSE,1,legit,normal
APP00558,Joseph Quinn,amanda10713@yahoo.com,315250268,UET Lahore,Electrical Engineering,3.25,20/01/2024 18:29,18,177.63.231.253,Desktop,403,0.381,FALSE,FALSE,1,legit,normal
APP00573,Zachary Rice,christinewest169@iba.edu.pk,335087678,University of Punjab,Data Science,2.08,26/01/2024 20:54,20,102.238.223.149,Desktop,767,0.428,FALSE,FALSE,1,university,normal
APP00632,Brian Winters,sarahdawson31@hotmail.com,301886716,PMAS-UAAR,Computer Science,2.95,07/01/2024 10:24,10,114.43.53.149,Desktop,739,0.084,FALSE,FALSE,1,legit,normal
APP00913,Alexandra Stark,gibsonkenneth@gmail.com,328416290,SZABIST,Software Engineering,3.83,25/05/2024 15:02,15,52.154.187.151,Tablet,492,0.221,TRUE,FALSE,1,legit,suspicious
APP00367,Michelle Brown,mwarner307@iba.edu.pk,324646403,IBA Karachi,Software Engineering,3.19,15/03/2024 18:22,18,177.233.69.154,Mobile,808,0.391,FALSE,FALSE,1,university,normal
APP01049,Whitney Krueger,user6315@mailinator.com,3004204180,University of Karachi,Business Administration,0.32,02/04/2024 2:00,2,154.254.232.9,Mobile,4,0.891,TRUE,TRUE,16,disposable,fake
APP00384,Alexis Jackson,smithtaylor47@uet.edu.pk,307001212,University of Punjab,Data Science,2.2,24/06/2024 12:38,12,20.178.74.233,Mobile,208,0.51,FALSE,FALSE,1,university,normal
APP00455,William Taylor,darrellbrooks705@lums.edu.pk,317231035,GIK Institute,Computer Science,2.47,07/05/2024 9:43,9,60.115.174.232,Mobile,753,0.533,FALSE,FALSE,1,university,normal
APP00265,James Patel,kathleenarmstrong666@uet.edu.pk,318383643,Quaid-i-Azam University,Accounting,2.4,08/02/2024 22:26,22,27.226.213.116,Desktop,750,0.473,FALSE,FALSE,1,university,normal
APP00921,Brianna Lopez,hannah19@yopmail.com,318328019,Quaid-i-Azam University,Accounting,3.11,03/01/2024 16:50,16,156.108.76.118,Mobile,731,0.397,FALSE,FALSE,1,disposable,suspicious
APP00815,Connor Hart,townsendautumn675@iba.edu.pk,336167027,Bahria University,Electrical Engineering,3.43,23/01/2024 9:40,9,148.135.78.204,Desktop,706,0.189,FALSE,FALSE,1,university,normal
APP00445,James Anderson,jeffreyellison818@nust.edu.pk,324879150,GIK Institute,Computer Science,3.04,18/02/2024 14:56,14,148.145.246.120,Mobile,694,0.137,FALSE,FALSE,1,university,normal
APP00396,Angela Gonzalez,wmyers701@uet.edu.pk,319625782,LUMS,Electrical Engineering,2.3,24/05/2024 17:42,17,124.29.189.126,Desktop,269,0.266,FALSE,FALSE,1,university,normal
APP00177,Lisa Strickland,craigdavid592@uet.edu.pk,311861596,NED University,Electrical Engineering,2.32,10/06/2024 19:39,19,155.17.103.58,Mobile,509,0.374,FALSE,FALSE,1,university,normal
APP00019,Shawn Phillips,steven45591@uet.edu.pk,335076817,GIK Institute,Electrical Engineering,3.53,18/02/2024 9:06,9,112.24.228.168,Mobile,794,0.233,FALSE,FALSE,1,university,normal
APP01025,Melissa Rodriguez,user7140@throwam.com,3002247391,Quaid-i-Azam University,Software Engineering,3.82,21/06/2024 1:02,1,177.219.29.131,Mobile,5,0.992,TRUE,FALSE,15,disposable,fake
APP00683,Sara Green,donaldwells191@uet.edu.pk,338147380,NUST,Computer Science,2.98,28/04/2024 18:14,18,14.156.116.213,Desktop,783,0.085,FALSE,FALSE,1,university,normal
APP00062,Christine Boyle,ccarter459@lums.edu.pk,302561176,UET Lahore,Software Engineering,2.77,03/03/2024 12:42,12,86.35.239.30,Mobile,715,0.304,FALSE,FALSE,1,university,normal
APP00273,Craig Patterson,melissaclark60@outlook.com,312446410,University of Punjab,Electrical Engineering,2.22,05/06/2024 17:03,17,177.184.165.151,Desktop,436,0.362,FALSE,FALSE,1,legit,normal
APP01034,Philip Lucas,user3960@throwam.com,3009413762,University of Karachi,Mechanical Engineering,4.25,10/06/2024 2:00,2,177.219.29.131,Mobile,7,0.978,TRUE,TRUE,17,disposable,fake
APP00279,Elizabeth Smith,brandon72184@gmail.com,319653253,FAST NUCES,Electrical Engineering,2.13,29/04/2024 21:18,21,78.141.67.225,Mobile,438,0.304,FALSE,FALSE,1,legit,normal
APP00704,Gilbert Taylor,lewisrobin892@yahoo.com,317067286,LUMS,Accounting,2.56,23/04/2024 20:32,20,37.119.4.189,Desktop,630,0.055,FALSE,FALSE,1,legit,normal
APP00369,Michael Warren,bentonjoseph293@iba.edu.pk,331214253,Air University,Computer Science,2.05,07/02/2024 8:42,8,96.30.3.207,Mobile,177,0.413,FALSE,FALSE,1,university,normal
APP00741,Shelia Torres,matthewsullivan128@gmail.com,337215633,University of Punjab,Software Engineering,2.84,26/02/2024 19:01,19,59.216.196.169,Mobile,896,0.507,FALSE,FALSE,1,legit,normal
APP01055,Mary Carter,user1259@throwam.com,3007283563,COMSATS,Computer Science,3.65,13/06/2024 2:01,2,117.72.183.14,Mobile,2,0.965,TRUE,FALSE,10,disposable,fake
APP00650,Linda Brown,darlene27802@lums.edu.pk,301928237,PMAS-UAAR,Computer Science,2.6,17/03/2024 21:04,21,174.83.236.110,Tablet,536,0.369,FALSE,FALSE,1,university,normal
APP00548,Angie Williams,sara71259@live.com,315713926,UET Lahore,Mechanical Engineering,2.49,29/01/2024 17:11,17,44.90.7.21,Desktop,725,0.363,FALSE,FALSE,1,legit,normal
APP00967,Walter Jackson,christopher94@live.com,313459253,GIK Institute,Computer Science,2.19,26/03/2024 15:31,15,221.103.29.209,Mobile,72,0.3,FALSE,FALSE,6,legit,suspicious
APP00753,Keith Jones,campbelljoseph394@lums.edu.pk,338182422,University of Punjab,Data Science,3.18,27/03/2024 18:43,18,79.244.187.94,Mobile,146,0.181,FALSE,FALSE,1,university,normal
APP00457,Danielle Green,lindaroman825@nu.edu.pk,334237420,FAST NUCES,Accounting,2.72,04/02/2024 12:57,12,62.203.103.128,Mobile,160,0.241,FALSE,FALSE,1,university,normal
APP00394,Nancy Cruz,miguel98415@uet.edu.pk,311614990,Air University,Business Administration,3.03,18/05/2024 15:41,15,134.194.24.206,Mobile,272,0.123,FALSE,FALSE,1,university,normal
APP00761,David Ramos,lisa7445@nu.edu.pk,304340727,IBA Karachi,Business Administration,2.33,08/03/2024 19:11,19,77.24.88.83,Desktop,467,0.135,FALSE,FALSE,1,university,normal
APP00802,Shawn Franklin,lawsonsusan235@gmail.com,326750028,IBA Karachi,Software Engineering,3.02,19/06/2024 11:51,11,193.195.122.125,Desktop,823,0.122,FALSE,FALSE,1,legit,normal
APP00376,Edward Jones,meagan87539@nu.edu.pk,314084811,Air University,Computer Science,3.49,10/02/2024 14:34,14,129.33.184.52,Mobile,669,0.192,FALSE,FALSE,1,university,normal
APP00413,Luke Henderson,tammy84592@live.com,327679508,Bahria University,Software Engineering,3.62,17/06/2024 9:47,9,79.205.26.48,Mobile,355,0.385,FALSE,FALSE,1,legit,normal
APP00075,Jill Ramirez,maylori482@hotmail.com,335666692,LUMS,Data Science,2.83,05/05/2024 9:30,9,153.26.100.111,Mobile,476,0.177,FALSE,FALSE,1,legit,normal
APP01030,David Nichols,user6315@mailinator.com,3007912261,SZABIST,Software Engineering,0.18,16/01/2024 3:02,3,117.72.183.14,Mobile,4,0.927,TRUE,TRUE,19,disposable,fake
APP00501,Jessica Rogers,aaron45257@yahoo.com,323751363,Bahria University,Accounting,2.23,30/01/2024 19:28,19,29.124.237.173,Mobile,769,0.288,FALSE,FALSE,1,legit,normal
APP00876,Randall Perry,marshallraven@outlook.com,319951610,Bahria University,Software Engineering,2.09,19/02/2024 14:35,14,17.78.241.100,Mobile,848,0.865,FALSE,FALSE,1,legit,suspicious
APP00115,Kimberly Wood,osimmons30@live.com,315584716,Bahria University,Mechanical Engineering,2.59,27/03/2024 13:00,13,98.203.40.240,Tablet,305,0.311,FALSE,FALSE,1,legit,normal
APP00418,Stephen Johnson,eward671@outlook.com,303641484,NUST,Business Administration,3.48,31/03/2024 18:25,18,202.247.207.222,Desktop,535,0.285,FALSE,FALSE,1,legit,normal
APP00090,Colleen Johnson,rrobinson473@outlook.com,328710313,UET Lahore,Accounting,2.02,29/04/2024 22:18,22,89.213.236.36,Desktop,813,0.041,FALSE,FALSE,1,legit,normal
APP01054,Bradley Nelson,user1804@mailinator.com,3002974922,Quaid-i-Azam University,Electrical Engineering,0.31,23/01/2024 1:00,1,177.219.29.131,Mobile,7,0.902,TRUE,TRUE,5,disposable,fake
APP00499,Brenda Taylor,porterdana942@uet.edu.pk,309673311,University of Punjab,Software Engineering,2.88,14/06/2024 15:05,15,210.186.3.8,Desktop,859,0.099,FALSE,FALSE,1,university,normal
APP00877,Samantha Howell,kscott@hotmail.com,328524283,SZABIST,Accounting,2.23,21/04/2024 1:30,1,194.77.167.75,Desktop,549,0.524,FALSE,FALSE,1,legit,suspicious
APP00737,Ronald Williams,crystalharrison743@hotmail.com,328247127,IBA Karachi,Data Science,2.96,22/03/2024 22:43,22,157.192.107.112,Desktop,470,0.539,FALSE,FALSE,1,legit,normal
APP00012,Vicki Hernandez,hwilliams788@live.com,322871534,UET Lahore,Electrical Engineering,2.3,01/01/2024 19:56,19,171.36.140.33,Mobile,856,0.275,FALSE,FALSE,1,legit,normal
APP00397,Mark Mendoza,rachel0442@nu.edu.pk,319181277,IBA Karachi,Computer Science,2.5,29/02/2024 8:42,8,197.98.211.55,Desktop,331,0.435,FALSE,FALSE,1,university,normal
APP01068,Jessica Dorsey,user7140@throwam.com,3002945459,NED University,Mechanical Engineering,0.24,26/03/2024 3:00,3,117.72.183.14,Mobile,5,0.984,TRUE,FALSE,7,disposable,fake
APP00993,Matthew Thompson,micheleward@gmail.com,317443851,GIK Institute,Electrical Engineering,3.8,16/01/2024 17:16,17,50.20.163.137,Mobile,117,0.412,FALSE,FALSE,5,legit,suspicious
APP00043,Jessica Wright,victor12689@outlook.com,324768844,GIK Institute,Software Engineering,2.28,12/01/2024 11:30,11,146.37.156.37,Desktop,745,0.04,FALSE,FALSE,1,legit,normal
APP00168,David Stein,mezajessica478@outlook.com,305487430,COMSATS,Software Engineering,2.27,13/01/2024 12:24,12,122.74.78.197,Mobile,750,0.529,FALSE,FALSE,1,legit,normal
APP00417,Stacey Weaver,bennettglenn871@outlook.com,324267304,FAST NUCES,Mechanical Engineering,3.14,12/05/2024 19:14,19,12.52.223.85,Mobile,749,0.02,FALSE,FALSE,1,legit,normal
APP00577,Nancy Rosario,cassandramathews98@iba.edu.pk,329515120,IBA Karachi,Electrical Engineering,3.46,17/06/2024 11:17,11,134.89.134.14,Mobile,174,0.438,FALSE,FALSE,1,university,normal
APP00901,Jason Gallagher,jon02@mailinator.com,318881344,Bahria University,Software Engineering,3.46,27/06/2024 12:30,12,69.25.245.78,Desktop,541,0.244,FALSE,FALSE,1,disposable,suspicious
APP00427,Denise Jackson,dennis29890@uet.edu.pk,329234347,LUMS,Mechanical Engineering,3.74,12/03/2024 14:14,14,103.27.236.73,Desktop,888,0.03,FALSE,FALSE,1,university,normal
APP00545,Edward Palmer,thomasrichardson701@yahoo.com,321885405,University of Punjab,Business Administration,3.02,03/01/2024 15:29,15,41.158.56.224,Tablet,644,0.316,FALSE,FALSE,1,legit,normal
APP01031,Jessica Dorsey,user7252@mailinator.com,3001916595,UET Lahore,Electrical Engineering,0.2,24/04/2024 23:01,23,129.226.0.248,Mobile,3,0.974,TRUE,TRUE,8,disposable,fake
APP01080,Regina Peterson,user5071@tempmail.com,3008783184,UET Lahore,Mechanical Engineering,0.15,14/03/2024 1:02,1,197.67.240.58,Mobile,7,0.962,TRUE,FALSE,8,disposable,fake
APP00817,Adam Miller,holly42538@nust.edu.pk,335837546,Bahria University,Electrical Engineering,2.32,05/04/2024 10:45,10,163.30.19.110,Mobile,257,0.1,FALSE,FALSE,1,university,normal
APP00738,Joseph Stanley,christopher49280@lums.edu.pk,316396194,Quaid-i-Azam University,Software Engineering,2.87,02/06/2024 13:01,13,157.221.223.122,Mobile,828,0.507,FALSE,FALSE,1,university,normal
APP00258,Willie Mcmillan,daniel59815@yahoo.com,334654579,University of Karachi,Mechanical Engineering,2.4,09/03/2024 13:53,13,20.145.29.239,Mobile,410,0.318,FALSE,FALSE,1,legit,normal
APP00336,William Shaw,brittany15123@iba.edu.pk,339889215,UET Lahore,Electrical Engineering,2.1,08/02/2024 10:12,10,138.33.12.70,Mobile,470,0.313,FALSE,FALSE,1,university,normal
APP00016,Matthew Roberson,rphillips272@hotmail.com,334553384,University of Punjab,Data Science,3.44,25/06/2024 11:45,11,138.246.122.228,Mobile,439,0.369,FALSE,FALSE,1,legit,normal
APP00755,David Norris,allenwilliam493@nust.edu.pk,334119277,IBA Karachi,Software Engineering,3.51,16/01/2024 10:19,10,177.60.45.196,Mobile,718,0.528,FALSE,FALSE,1,university,normal
APP00325,Maria Scott,alexandrawhite281@outlook.com,328788293,Air University,Electrical Engineering,3.21,01/02/2024 18:01,18,54.209.18.215,Mobile,367,0.327,FALSE,FALSE,1,legit,normal
APP00910,Christopher Hunter,urodriguez@yahoo.com,328507472,GIK Institute,Software Engineering,2.66,02/04/2024 17:54,17,221.103.29.209,Mobile,70,0.392,FALSE,FALSE,6,legit,suspicious
APP00903,Carla Perez,corylang@hotmail.com,324813710,University of Karachi,Software Engineering,2.53,24/01/2024 1:24,1,186.101.74.154,Desktop,248,0.22,FALSE,FALSE,1,legit,suspicious
APP00223,Kent Walker,andersonmatthew694@nust.edu.pk,327439870,GIK Institute,Accounting,2.27,25/06/2024 19:05,19,119.152.42.225,Desktop,632,0.19,FALSE,FALSE,1,university,normal
APP00180,Roberta Cross,brendadavis351@iba.edu.pk,325435261,NED University,Electrical Engineering,2.37,04/03/2024 12:35,12,206.115.84.169,Mobile,425,0.535,FALSE,FALSE,1,university,normal
APP00100,Kelly Floyd,crobinson139@iba.edu.pk,338610879,Quaid-i-Azam University,Accounting,3.8,27/06/2024 16:26,16,90.147.107.175,Desktop,721,0.085,FALSE,FALSE,1,university,normal
APP00522,Andrea Shannon,wcarter119@iba.edu.pk,306217400,University of Punjab,Computer Science,3.31,01/06/2024 21:05,21,41.38.115.54,Mobile,461,0.025,FALSE,FALSE,1,university,normal
APP00023,Teresa Chan,jerome89949@live.com,335785687,University of Karachi,Accounting,3.82,22/05/2024 18:45,18,72.88.9.28,Mobile,618,0.163,FALSE,FALSE,1,legit,normal
APP00357,Veronica Nguyen,jason55339@outlook.com,321844744,Air University,Software Engineering,3.05,06/04/2024 14:52,14,148.137.244.217,Mobile,360,0.244,FALSE,FALSE,1,legit,normal
APP00799,Allen Combs,zwilkins516@outlook.com,304902479,FAST NUCES,Data Science,3.44,01/02/2024 12:15,12,148.42.127.41,Mobile,875,0.134,FALSE,FALSE,1,legit,normal
APP01021,David Nichols,user4532@mailinator.com,3001810137,NED University,Data Science,0.27,14/03/2024 3:03,3,197.67.240.58,Mobile,3,0.885,TRUE,TRUE,11,disposable,fake
APP00612,Megan Carrillo,daniel49504@hotmail.com,311477187,NUST,Mechanical Engineering,2.53,18/01/2024 17:47,17,149.238.234.189,Desktop,490,0.311,FALSE,FALSE,1,legit,normal
APP00838,Jasmine Rojas,clarktimothy@yahoo.com,307077140,Bahria University,Mechanical Engineering,3.12,22/06/2024 20:54,20,199.187.59.104,Mobile,271,0.836,FALSE,FALSE,1,legit,suspicious
APP00341,Nicholas Jones,tandrews306@gmail.com,328649174,Bahria University,Data Science,3.13,27/03/2024 14:56,14,192.28.190.115,Tablet,823,0.189,FALSE,FALSE,1,legit,normal
APP00432,Keith Crawford,hurleywilliam485@hotmail.com,303962978,University of Karachi,Electrical Engineering,2.26,10/06/2024 16:34,16,6.34.107.27,Mobile,857,0.268,FALSE,FALSE,1,legit,normal
APP00658,Jessica Grimes,dhorton483@lums.edu.pk,336582152,Bahria University,Electrical Engineering,3.67,26/01/2024 21:10,21,216.161.61.208,Mobile,835,0.037,FALSE,FALSE,1,university,normal
APP00988,Kayla Williams,brownchristine@guerrillamail.com,323337125,COMSATS,Accounting,2.89,03/01/2024 10:22,10,202.20.213.142,Tablet,632,0.277,FALSE,FALSE,1,disposable,suspicious
APP00204,Terri Sosa,urollins243@nu.edu.pk,323403511,SZABIST,Data Science,2.42,17/03/2024 12:03,12,88.160.220.83,Tablet,690,0.484,FALSE,FALSE,1,university,normal
APP00757,Lisa Smith,ryanhicks244@gmail.com,308081010,Quaid-i-Azam University,Software Engineering,3.86,12/06/2024 22:12,22,185.104.232.184,Mobile,190,0.367,FALSE,FALSE,1,legit,normal
APP00094,Chelsea Walker,david54644@hotmail.com,301661401,UET Lahore,Mechanical Engineering,2.84,28/05/2024 13:46,13,221.252.210.199,Mobile,254,0.162,FALSE,FALSE,1,legit,normal
APP01091,Johnny Anderson,user954@throwam.com,3001550972,University of Karachi,Accounting,3.53,16/05/2024 1:00,1,129.226.0.248,Mobile,6,0.909,TRUE,TRUE,10,disposable,fake
APP00069,William Phillips,jonathandavis440@uet.edu.pk,322010496,NED University,Accounting,2.19,23/02/2024 18:13,18,129.103.207.58,Desktop,390,0.086,FALSE,FALSE,1,university,normal
APP01082,Johnny Anderson,user1073@tempmail.com,3007532030,Air University,Data Science,0.36,02/03/2024 2:03,2,197.67.240.58,Mobile,4,0.915,TRUE,FALSE,5,disposable,fake
APP00285,Tracy Stephenson,ryansosa718@nust.edu.pk,326336123,COMSATS,Business Administration,2.44,21/02/2024 10:49,10,100.43.112.72,Mobile,718,0.058,FALSE,FALSE,1,university,normal
APP00953,Tracy Ellis,edward53@gmail.com,305356836,University of Punjab,Mechanical Engineering,2.08,13/01/2024 4:04,4,108.234.221.118,Mobile,390,0.337,FALSE,FALSE,1,legit,suspicious
APP00435,Troy Trevino,ncole204@uet.edu.pk,315774942,Quaid-i-Azam University,Business Administration,3.28,04/05/2024 20:47,20,123.9.19.131,Tablet,577,0.21,FALSE,FALSE,1,university,normal
APP00154,Michael Reynolds,johnpatton976@hotmail.com,303395441,PMAS-UAAR,Data Science,3.29,22/04/2024 8:08,8,112.171.9.31,Mobile,188,0.355,FALSE,FALSE,1,legit,normal
APP00076,Tyler Hutchinson,cainrick879@yahoo.com,316533187,University of Karachi,Accounting,2.94,18/06/2024 14:52,14,93.74.32.102,Desktop,898,0.25,FALSE,FALSE,1,legit,normal
APP00873,Jason Daniel,ejones@gmail.com,334101100,UET Lahore,Electrical Engineering,2.71,18/03/2024 2:06,2,157.133.231.17,Mobile,805,0.303,FALSE,FALSE,1,legit,suspicious
APP00581,Tina Thompson,jcombs891@nust.edu.pk,317300387,University of Punjab,Software Engineering,2.14,29/05/2024 15:03,15,214.255.145.240,Mobile,566,0.51,FALSE,FALSE,1,university,normal
APP00447,Virginia Bender,rowens665@live.com,327927377,IBA Karachi,Mechanical Engineering,2.13,04/02/2024 12:07,12,89.167.71.160,Mobile,772,0.249,FALSE,FALSE,1,legit,normal
APP00189,Samantha Garcia,xsmith736@live.com,311236293,Bahria University,Business Administration,3.5,25/05/2024 18:48,18,199.243.165.76,Mobile,317,0.471,FALSE,FALSE,1,legit,normal
APP00272,Gregory Frazier,tyler74550@hotmail.com,327555386,NED University,Accounting,3.45,15/06/2024 18:41,18,29.69.74.79,Mobile,187,0.241,FALSE,FALSE,1,legit,normal
APP00237,Jonathan Silva,tmedina654@uet.edu.pk,302834914,GIK Institute,Software Engineering,3.25,31/03/2024 10:41,10,85.11.53.4,Mobile,747,0.541,FALSE,FALSE,1,university,normal
APP00488,Janet Turner,wilsonadam90@hotmail.com,339736195,SZABIST,Data Science,3.66,24/06/2024 11:26,11,222.198.206.66,Desktop,366,0.235,FALSE,FALSE,1,legit,normal
APP01065,Johnny Anderson,user1804@mailinator.com,3006701752,Air University,Mechanical Engineering,4.01,14/06/2024 2:01,2,113.129.253.61,Mobile,3,0.905,TRUE,FALSE,18,disposable,fake
APP00560,Michelle Wheeler,gutierreztonya72@lums.edu.pk,334366669,NED University,Electrical Engineering,2.34,05/05/2024 9:09,9,156.68.209.151,Desktop,673,0.12,FALSE,FALSE,1,university,normal
APP00118,Bradley Nelson,ugraham453@uet.edu.pk,335582979,IBA Karachi,Mechanical Engineering,2.97,29/03/2024 14:07,14,169.139.134.187,Desktop,410,0.326,FALSE,FALSE,1,university,normal
APP00881,Tyler White,joshuagreen@gmail.com,315896318,FAST NUCES,Accounting,2.29,12/03/2024 22:08,22,207.205.159.171,Tablet,108,0.028,FALSE,FALSE,4,legit,suspicious
APP00969,Chad Morris,edward85@gmail.com,317884009,PMAS-UAAR,Software Engineering,3.29,06/02/2024 13:31,13,109.157.130.130,Mobile,151,0.885,FALSE,FALSE,1,legit,suspicious
APP00513,Christopher Phillips,cartermichael819@outlook.com,337946457,FAST NUCES,Business Administration,2.66,12/06/2024 11:00,11,218.139.43.208,Mobile,775,0.155,FALSE,FALSE,1,legit,normal
APP00634,Megan Bailey,jennifermartinez268@iba.edu.pk,321296459,GIK Institute,Computer Science,3.88,31/01/2024 14:28,14,93.163.252.28,Tablet,442,0.243,FALSE,FALSE,1,university,normal
APP00849,Nancy Garrett,marthamendez@tempmail.com,305264422,SZABIST,Electrical Engineering,3.83,06/02/2024 16:13,16,204.173.21.120,Desktop,192,0.148,FALSE,FALSE,1,disposable,suspicious
APP01000,Lori Young,lamberttroy@tempmail.com,302860164,NED University,Electrical Engineering,3.83,08/03/2024 18:01,18,35.220.118.35,Mobile,153,0.143,TRUE,FALSE,1,legit,suspicious
APP00712,Raymond Tucker,karla54795@nust.edu.pk,316058857,NUST,Computer Science,3.02,09/04/2024 19:46,19,81.212.252.110,Tablet,877,0.286,FALSE,FALSE,1,university,normal
APP00127,Samuel Wong,hallmelanie318@yahoo.com,338581856,FAST NUCES,Computer Science,2.7,14/03/2024 9:41,9,179.44.177.228,Desktop,212,0.279,FALSE,FALSE,1,legit,normal
APP00117,Ryan Sexton,adammiller796@nu.edu.pk,301882629,LUMS,Software Engineering,3.43,13/01/2024 18:05,18,62.128.166.124,Mobile,398,0.233,FALSE,FALSE,1,university,normal
APP00474,Sean Bryant,pjohnson953@nust.edu.pk,304803691,Bahria University,Accounting,3.61,03/01/2024 18:49,18,86.86.59.47,Mobile,767,0.168,FALSE,FALSE,1,university,normal
APP00826,Tammy Keller,williamsnathan@live.com,303145157,COMSATS,Mechanical Engineering,2.17,21/06/2024 1:55,1,69.7.97.193,Mobile,598,0.245,FALSE,FALSE,1,legit,suspicious
APP00058,Mr. Edward Alvarez MD,courtney75109@lums.edu.pk,337076506,SZABIST,Mechanical Engineering,2.87,09/02/2024 14:11,14,114.110.39.183,Desktop,871,0.358,FALSE,FALSE,1,university,normal
APP00604,Joseph Ingram,cabreramadeline412@gmail.com,318482180,Quaid-i-Azam University,Computer Science,2.62,04/06/2024 18:12,18,79.130.199.52,Desktop,717,0.43,FALSE,FALSE,1,legit,normal
APP00899,Richard Tanner,ashley29@yahoo.com,311937270,Bahria University,Software Engineering,2.23,27/06/2024 19:09,19,181.72.194.192,Desktop,46,0.383,FALSE,FALSE,5,legit,suspicious
APP00657,Mark Hughes,john35305@outlook.com,313688166,University of Punjab,Electrical Engineering,3.2,13/06/2024 14:50,14,129.79.167.137,Mobile,154,0.044,FALSE,FALSE,1,legit,normal
APP00756,Barbara Kelley,sandra10319@nu.edu.pk,313473113,COMSATS,Business Administration,3.15,15/03/2024 13:00,13,195.140.141.47,Desktop,650,0.373,FALSE,FALSE,1,university,normal
APP00106,Michael Kelly,martinezelizabeth539@nust.edu.pk,302066326,COMSATS,Electrical Engineering,3.48,11/05/2024 17:06,17,124.78.92.17,Desktop,582,0.52,FALSE,FALSE,1,university,normal
APP00636,Craig Herring,jessicavance692@uet.edu.pk,338882244,COMSATS,Data Science,3.62,09/05/2024 8:25,8,145.177.78.163,Mobile,389,0.534,FALSE,FALSE,1,university,normal
APP00370,Alexander Cruz,hansonchristopher294@hotmail.com,323456660,PMAS-UAAR,Computer Science,3.31,16/03/2024 11:48,11,220.18.245.137,Mobile,674,0.448,FALSE,FALSE,1,legit,normal
APP00269,Duane Murphy,wbennett957@nu.edu.pk,323214305,University of Karachi,Mechanical Engineering,3.59,17/04/2024 13:34,13,67.81.88.15,Mobile,819,0.259,FALSE,FALSE,1,university,normal
APP00656,Mary Smith,patricia05548@yahoo.com,318422287,University of Karachi,Computer Science,3.73,10/04/2024 22:58,22,135.220.57.57,Mobile,381,0.515,FALSE,FALSE,1,legit,normal
APP00047,Stuart Welch,hernandezpaul861@outlook.com,329745959,COMSATS,Accounting,2.45,22/04/2024 9:45,9,218.57.34.232,Mobile,412,0.185,FALSE,FALSE,1,legit,normal
APP00350,Jordan Brown,amycarroll98@yahoo.com,301162274,PMAS-UAAR,Software Engineering,3.26,13/02/2024 13:22,13,174.72.103.64,Tablet,568,0.148,FALSE,FALSE,1,legit,normal
APP00196,Danielle Walker,angela27501@uet.edu.pk,309562677,COMSATS,Mechanical Engineering,2.11,03/02/2024 16:26,16,218.92.163.71,Desktop,587,0.307,FALSE,FALSE,1,university,normal
APP00103,Susan Johnson,williamsclaudia94@lums.edu.pk,311358318,FAST NUCES,Mechanical Engineering,2.63,02/02/2024 20:36,20,13.153.181.231,Mobile,330,0.421,FALSE,FALSE,1,university,normal
APP00989,Mark Morgan,andresmith@live.com,339607469,NUST,Software Engineering,3.28,31/03/2024 18:46,18,190.4.209.183,Mobile,696,0.854,FALSE,FALSE,1,legit,suspicious
APP00944,April Miller,belindamitchell@outlook.com,311566398,Air University,Business Administration,3.14,16/03/2024 17:52,17,80.176.73.47,Tablet,21,0.292,FALSE,FALSE,1,legit,suspicious
APP00824,Katelyn Jacobson,fsalas@throwam.com,306405343,FAST NUCES,Accounting,2.7,12/01/2024 20:47,20,119.195.86.210,Desktop,453,0.128,FALSE,FALSE,1,disposable,suspicious
APP01036,Fernando Aguirre,user6124@guerrillamail.com,3006237674,GIK Institute,Business Administration,0.32,21/02/2024 1:02,1,208.244.179.164,Mobile,6,0.925,TRUE,FALSE,18,disposable,fake
APP00264,Charles Miller,ematthews903@nu.edu.pk,323300647,University of Karachi,Mechanical Engineering,3.55,04/02/2024 18:43,18,20.37.91.39,Mobile,266,0.31,FALSE,FALSE,1,university,normal
APP00895,William Bryant,georgejennifer@throwam.com,308171473,Bahria University,Business Administration,2.28,23/03/2024 10:11,10,104.16.135.135,Mobile,514,0.272,FALSE,FALSE,1,disposable,suspicious
